,lotSizeSqFt,livingAreaSqFt,avgSchoolDistance,avgSchoolRating,avgSchoolSize,MedianStudentsPerTeacher,Bathrooms,Bedrooms,price,zip,Stories,BuiltAfter2k,HasPatioPorch,zpid
3748,6011.0,2029.0,0.9,6.0,1343,13,3.0,3,305000.0,78729,2,0,0,29376925
3749,6969.0,1801.0,0.9333333333333336,6.0,1343,13,3.0,4,325000.0,78729,2,0,0,29377922
3750,27878.4,3388.0,3.1666666666666665,6.666666666666668,1486,15,4.0,4,615000.0,78727,1,0,0,29443970
3751,10454.0,1985.0,1.6333333333333335,8.333333333333334,1638,16,2.0,3,399000.0,78759,1,0,0,29369472
3752,6141.0,2326.0,0.9,6.0,1343,13,3.0,4,389900.0,78729,2,0,0,29376921
3753,6098.0,1520.0,2.766666666666667,6.666666666666668,1486,15,3.0,3,425000.0,78727,2,0,1,58306997
3754,10454.0,2337.0,2.6,7.0,1523,17,3.0,4,490000.0,78759,2,0,0,29364971
3755,6882.0,3454.0,0.9666666666666668,6.0,1343,13,3.0,5,514900.0,78729,2,0,1,29575418
3756,8319.0,1502.0,2.5,6.666666666666668,1486,15,2.0,3,485000.0,78759,1,0,1,29439465
3757,47916.00000000001,3419.0,1.6666666666666667,8.333333333333334,1638,16,4.0,4,1049000.0,78759,2,0,1,29366469
3758,16988.4,2470.0,3.1,6.666666666666668,1486,15,2.0,4,595000.0,78727,1,0,1,29443963
3759,8407.0,1903.0,1.1666666666666667,9.0,1616,16,2.0,4,229900.0,78759,1,0,0,29371966
3760,4443.0,1779.0,1.1,5.666666666666668,1402,12,3.0,3,283000.0,78729,2,0,0,29582401
3761,10497.0,1799.0,3.333333333333333,7.0,1523,17,3.0,3,459900.0,78759,2,0,0,29369465
3762,25264.8,2363.0,3.033333333333333,6.666666666666668,1486,15,3.0,5,724900.0,78727,2,0,1,29443959
3763,8712.0,1400.0,1.2333333333333332,9.0,1616,16,2.0,3,399000.0,78759,1,0,0,29371961
3764,4791.0,1168.0,2.5666666666666664,6.666666666666668,1486,15,3.0,2,175000.0,78727,2,0,0,58304958
3765,5227.0,2210.0,1.1,5.666666666666668,1402,12,3.0,3,275000.0,78729,2,0,0,29582387
3766,9757.0,2420.0,3.3666666666666667,7.0,1523,17,3.0,3,520000.0,78759,2,0,0,29369461
3767,8232.0,2113.0,2.5,6.666666666666668,1486,15,2.0,3,460000.0,78759,1,0,1,29439456
3768,3963.0,920.0,2.3666666666666667,7.666666666666668,1518,16,1.0,2,185000.0,78727,1,0,0,29447379
3769,6098.0,3097.0,1.7333333333333332,8.333333333333334,1638,16,3.0,4,549000.0,78759,2,0,0,29366461
3770,29185.2,2150.0,3.1,6.666666666666668,1486,15,2.0,4,576675.0,78727,1,0,0,29443954
3771,33976.8,2064.0,2.9333333333333336,6.666666666666668,1486,15,2.0,3,535000.0,78727,1,0,1,29442040
3772,4791.0,1023.0,2.333333333333333,7.666666666666668,1518,16,2.0,2,223000.0,78727,1,0,0,29447369
3773,9888.0,1625.0,1.7333333333333334,8.333333333333334,1638,16,2.0,4,450000.0,78759,1,0,1,29369456
3774,7492.0,1548.0,0.9,6.0,1343,13,3.0,3,295000.0,78729,2,0,0,29574863
3775,11325.6,2425.0,2.533333333333333,7.0,1523,17,2.0,4,669000.0,78759,1,0,1,29364955
3776,32234.4,2773.0,2.566666666666667,6.0,1474,15,3.0,4,595000.0,78727,1,0,1,58306947
3777,8537.0,2162.0,0.9666666666666668,6.0,1343,13,3.0,4,315000.0,78729,2,0,0,29575362
3778,9165.0,3123.0,1.4666666666666668,9.0,1616,16,3.0,5,729000.0,78759,2,0,1,29366453
3779,10454.0,2111.0,2.3666666666666667,6.666666666666668,1486,15,3.0,4,496900.0,78759,2,0,0,29438446
3780,6838.0,1649.0,2.833333333333333,6.666666666666668,1486,15,2.0,4,419900.0,78727,1,0,1,29442437
3781,4399.0,920.0,2.3666666666666667,7.666666666666668,1518,16,1.0,2,260000.0,78727,1,0,0,29447351
3782,6969.0,1850.0,2.833333333333333,6.666666666666668,1486,15,3.0,4,419900.0,78727,2,0,0,29442436
3783,6577.0,1518.0,0.9,6.0,1343,13,2.0,3,299000.0,78729,2,0,0,29574836
3784,8624.0,2133.0,2.3666666666666667,6.666666666666668,1486,15,3.0,4,469900.0,78759,2,0,0,29438436
3785,9147.0,1424.0,2.8666666666666667,7.0,1523,17,3.0,2,300000.0,78759,2,0,1,70352935
3786,3746.0,778.0,2.3000000000000003,7.666666666666668,1518,16,2.0,2,235000.0,78727,1,0,1,29447317
3787,10541.0,1923.0,1.4333333333333336,8.333333333333334,1638,16,2.0,3,405000.0,78759,1,0,1,29371443
3788,5662.0,1215.0,2.4,7.666666666666668,1518,16,2.0,3,320000.0,78727,1,0,0,29445935
3789,8450.0,1965.0,1.2,9.0,1616,16,2.0,3,379800.0,78759,2,0,0,29371940
3790,3571.0,1089.0,2.266666666666667,7.666666666666668,1518,16,2.0,3,309000.0,78727,1,0,0,29447312
3791,12632.4,2509.0,1.4333333333333331,8.333333333333334,1638,16,3.0,4,549900.0,78759,2,0,1,29367779
3792,8973.0,2016.0,2.3666666666666667,6.666666666666668,1486,15,3.0,4,495000.0,78759,2,0,0,29438424
3793,7797.0,2264.0,0.9333333333333332,6.0,1343,13,3.0,4,465000.0,78729,1,0,1,29377148
3794,9060.0,1507.0,1.6333333333333335,8.333333333333334,1638,16,3.0,3,420000.0,78759,2,0,1,29369439
3795,6534.0,1397.0,1.838295658649848,5.778694090331862,1237,15,2.0,4,379500.0,78727,1,0,1,29445923
3796,7710.0,1548.0,2.6333333333333333,6.666666666666668,1486,15,2.0,3,311995.0,78727,1,0,0,58305919
3797,13068.0,2546.0,2.433333333333333,7.0,1523,17,3.0,4,695000.0,78759,2,0,1,29364974
3798,13503.6,3579.0,3.0666666666666664,6.666666666666668,1486,15,4.0,5,539990.0,78727,2,1,0,83827417
3799,8668.0,1558.0,1.6333333333333335,8.333333333333334,1638,16,2.0,3,339000.0,78759,1,0,0,29369436
3800,6577.0,1551.0,0.9,6.0,1343,13,2.0,3,290300.0,78729,2,0,0,29574768
3801,7988.0,1632.0,2.7999999999999994,6.666666666666668,1486,15,2.0,3,494000.0,78727,1,0,1,29442415
3802,7318.0,2415.0,1.1,5.666666666666668,1402,12,2.0,4,449900.0,78729,1,0,1,29591751
3803,12196.8,2630.0,2.6333333333333333,7.0,1523,17,3.0,4,690000.0,78759,2,0,1,29366432
3804,6098.0,1983.0,1.1,5.666666666666668,1402,12,3.0,3,350000.0,78729,2,0,1,29591738
3805,8363.0,1738.0,1.2666666666666668,8.333333333333334,1638,16,2.0,3,400000.0,78759,1,0,0,29369931
3806,11761.2,1908.0,2.7999999999999994,6.666666666666668,1486,15,3.0,4,419900.0,78727,2,0,1,29442413
3807,5837.0,1609.0,1.1,5.666666666666668,1402,12,3.0,3,330000.0,78729,2,0,1,29591731
3808,9801.0,1711.0,2.3666666666666667,6.666666666666668,1486,15,2.0,3,499000.0,78759,1,0,1,29438411
3809,10628.0,1962.0,1.6666666666666667,8.333333333333334,1638,16,2.0,3,429900.0,78759,1,0,0,29369429
3810,7100.0,1326.0,2.1666666666666665,7.666666666666668,1518,16,2.0,3,279900.0,78727,1,0,0,29373729
3811,6098.0,1288.0,2.266666666666667,7.666666666666668,1518,16,2.0,3,265000.0,78727,1,0,1,29445910
3812,8319.0,2170.0,1.2666666666666668,8.333333333333334,1638,16,3.0,3,255000.0,78759,1,0,0,29369927
3813,10890.0,1890.0,2.6333333333333333,6.666666666666668,1486,15,3.0,4,429900.0,78727,2,0,0,58305906
3814,10890.0,2155.0,1.2,9.0,1616,16,3.0,4,499000.0,78759,2,1,0,29371925
3815,6621.0,2259.0,1.0,6.0,1343,13,3.0,4,479900.0,78729,2,0,1,29377216
3816,6098.0,1874.0,1.1,5.666666666666668,1402,12,3.0,3,330000.0,78729,2,0,1,29591714
3817,8581.0,1613.0,2.833333333333333,6.666666666666668,1486,15,2.0,4,369900.0,78727,1,0,0,29442402
3818,7318.0,1128.0,2.1,7.666666666666668,1518,16,2.0,3,299900.0,78727,1,0,1,29373712
3819,7492.0,798.0,2.1,7.666666666666668,1518,16,1.0,2,235000.0,78727,1,0,1,29373711
3820,15245.999999999998,1881.0,1.5,8.333333333333334,1638,16,2.0,3,459900.0,78759,1,0,0,29367923
3821,12632.4,3655.0,2.733333333333333,7.0,1523,17,5.0,5,479900.0,78759,2,0,0,29366421
3822,7274.0,1404.0,2.5,6.666666666666668,1486,15,2.0,3,264935.0,78759,1,0,0,29439400
3823,5967.0,2011.0,0.9666666666666668,6.0,1343,13,2.0,3,459900.0,78729,2,0,1,29377210
3824,10846.0,2868.0,2.733333333333333,7.0,1523,17,3.0,4,575000.0,78759,2,0,0,29366420
3825,10454.0,2474.0,1.3666666666666665,8.333333333333334,1638,16,2.0,3,389900.0,78759,2,0,1,29369917
3826,5924.0,1381.0,2.5,7.666666666666668,1518,16,2.0,3,310000.0,78727,1,0,0,29447205
3827,7840.0,1658.0,2.6666666666666665,6.666666666666668,1486,15,2.0,3,360000.0,78727,1,0,0,58305893
3828,14374.8,2871.0,2.6666666666666665,7.0,1523,17,3.0,4,635000.0,78759,1,0,1,29366416
3829,10541.0,1763.0,1.2666666666666666,8.333333333333334,1638,16,2.0,3,399500.0,78759,1,0,0,29371915
3830,7535.0,1392.0,2.533333333333333,6.666666666666668,1486,15,2.0,3,460000.0,78759,1,0,1,29439391
3831,10497.0,2207.0,1.2666666666666666,8.333333333333334,1638,16,3.0,4,494700.0,78759,2,0,1,29371913
3832,6882.0,1507.0,1.1333333333333335,5.666666666666668,1402,12,3.0,3,279900.0,78729,2,0,1,29591691
3833,5662.0,2545.0,3.0666666666666664,6.666666666666668,1486,15,3.0,4,575000.0,78727,2,1,1,83817902
3834,8712.0,1919.0,1.1333333333333335,5.666666666666668,1402,12,3.0,3,310000.0,78729,2,0,0,29591686
3835,6751.0,1421.0,2.533333333333333,6.666666666666668,1486,15,2.0,3,470000.0,78759,1,0,1,29439384
3836,6926.0,2296.0,0.9666666666666668,6.0,1343,13,3.5,4,285000.0,78729,2,0,0,29377180
3837,11761.2,2806.0,2.7,7.0,1523,17,3.0,4,550000.0,78759,2,0,0,29366410
3838,7840.0,1860.0,2.9333333333333336,6.666666666666668,1486,15,2.0,4,425000.0,78727,1,0,1,29442382
3839,8624.0,1618.0,1.2333333333333334,8.333333333333334,1638,16,2.0,3,355000.0,78759,1,0,0,29369909
3840,26136.0,1610.0,2.333333333333333,8.333333333333334,1638,16,2.0,3,627500.0,78727,1,0,1,29371376
3841,8319.0,1381.0,2.4666666666666663,7.666666666666668,1518,16,2.0,3,159950.0,78727,1,0,0,29447175
3842,11325.6,1717.0,1.6,8.333333333333334,1638,16,2.0,3,512000.0,78759,1,0,1,29369409
3843,7270.0,2084.0,2.6,6.666666666666668,1486,15,2.0,3,400000.0,78727,2,0,0,58305875
3844,6534.0,2206.0,0.9333333333333332,6.0,1343,13,3.0,4,389900.0,78729,2,0,0,29377169
3845,15681.6,2282.0,1.3333333333333333,8.333333333333334,1638,16,2.0,3,475000.0,78759,1,0,0,29367908
3846,11325.6,2613.0,2.4333333333333336,6.666666666666668,1486,15,4.0,3,575000.0,78759,2,0,1,29438373
3847,12632.4,2698.0,1.2333333333333334,8.666666666666666,1632,16,3.0,4,539000.0,78750,2,0,0,29373906
3848,6708.0,1344.0,2.4,7.666666666666668,1518,16,2.0,3,323000.0,78727,1,0,0,29447165
3849,7535.0,1610.0,2.6333333333333333,6.666666666666668,1486,15,2.0,3,385000.0,78727,1,0,0,58305870
3850,6403.0,1561.0,0.9,6.0,1343,13,2.0,3,289000.0,78729,2,0,1,185186664
3851,7187.0,1651.0,2.5,6.666666666666668,1486,15,2.0,3,489900.0,78759,1,0,1,29439369
3852,9147.0,1380.0,1.2333333333333334,8.333333333333334,1638,16,2.0,3,449000.0,78759,1,0,0,29369906
3853,13503.6,3092.0,2.3666666666666667,6.666666666666668,1486,15,4.0,5,589985.0,78759,2,0,0,29438363
3854,17424.0,3361.0,1.2333333333333334,8.333333333333334,1638,16,4.0,4,625000.0,78759,2,0,0,29369903
3855,13068.0,1999.0,3.0,6.666666666666668,1486,15,3.0,4,399900.0,78727,1,0,0,29442355
3856,5140.0,2227.0,1.1333333333333333,5.666666666666668,1402,12,3.0,4,308500.0,78729,2,0,0,29591661
3857,9539.0,1570.0,1.6333333333333335,8.333333333333334,1638,16,2.0,3,325000.0,78759,1,0,1,29369401
3858,7013.0,1582.0,3.0,6.666666666666668,1486,15,2.0,3,425000.0,78727,1,0,1,29442352
3859,9321.0,2040.0,0.9666666666666668,6.0,1343,13,3.0,3,334000.0,78729,2,0,0,29375661
3860,14810.4,2765.0,1.3333333333333333,8.333333333333334,1638,16,3.0,3,595000.0,78759,2,0,0,29367900
3861,8015.0,1496.0,2.466666666666667,6.666666666666668,1486,15,2.0,3,429000.0,78759,1,0,1,29438351
3862,5700.0,1785.0,1.1,5.666666666666668,1402,12,2.5,3,295000.0,78729,2,0,0,29591656
3863,6621.0,1285.0,2.5666666666666664,6.666666666666668,1486,15,2.0,3,350000.0,78759,1,0,1,29439343
3864,11325.6,2090.0,1.3666666666666665,8.333333333333334,1638,16,2.0,3,499900.0,78759,1,0,1,29367899
3865,221720.4,4653.0,2.566666666666667,5.333333333333333,1348,14,4.0,4,2550000.0,78727,1,0,1,29446296
3866,6141.0,2256.0,1.0333333333333334,5.666666666666668,1402,12,3.0,4,282490.0,78729,2,0,1,29584654
3867,9713.0,1768.0,1.1666666666666667,8.666666666666666,1632,16,3.0,3,254900.0,78750,2,0,0,29373895
3868,7448.0,2144.0,2.4,5.333333333333333,1348,14,3.0,3,225000.0,78727,2,1,0,70340190
3869,8929.0,1832.0,2.4,6.666666666666668,1486,15,2.0,3,519900.0,78759,1,0,0,29438334
3870,7405.0,1965.0,1.1,5.666666666666668,1402,12,3.0,3,307000.0,78729,2,0,0,29591651
3871,9191.0,1898.0,1.1666666666666667,8.666666666666666,1632,16,2.0,4,496000.0,78750,1,0,1,29373893
3872,9844.0,1626.0,2.733333333333333,6.666666666666668,1486,15,2.0,3,325000.0,78727,1,0,0,58305829
3873,4835.0,2422.0,1.0666666666666669,5.666666666666668,1402,12,3.0,3,389000.0,78729,2,0,0,29584648
3874,8668.0,1956.0,1.7666666666666666,8.333333333333334,1638,16,0.0,5,238000.0,78759,1,0,0,29371391
3875,7492.0,1524.0,3.0,6.666666666666668,1486,15,2.0,3,415000.0,78727,1,0,1,29442328
3876,71438.4,3721.0,2.3,5.333333333333333,1348,14,3.0,3,769000.0,78727,2,0,0,29446134
3877,12632.4,2910.0,2.6666666666666665,7.0,1523,17,3.0,4,589900.0,78759,2,0,0,29366391
3878,11325.6,1588.0,2.9666666666666663,6.666666666666668,1486,15,2.0,3,385000.0,78727,1,0,0,29442319
3879,6882.0,2891.0,1.0333333333333332,5.666666666666668,1402,12,3.0,4,384900.0,78729,2,0,0,29584642
3880,10802.0,2274.0,1.3333333333333333,8.333333333333334,1638,16,3.0,4,419900.0,78759,2,0,1,29367889
3881,8886.0,1391.0,2.1666666666666665,6.0,1474,15,2.0,3,319900.0,78759,1,0,1,29439313
3882,10018.0,1737.0,1.3666666666666665,8.333333333333334,1638,16,2.0,3,564000.0,78759,1,0,1,29371799
3883,9147.0,1770.0,2.2,6.0,1474,15,2.0,3,385000.0,78759,1,0,0,29438312
3884,10454.0,2309.0,2.433333333333333,6.666666666666668,1486,15,3.0,4,549750.0,78759,2,0,0,29438308
3885,7492.0,1225.0,2.333333333333333,7.666666666666668,1518,16,2.0,3,279000.0,78727,1,0,0,29447127
3886,6054.0,1154.0,2.2,6.0,1474,15,2.0,3,412500.0,78759,1,0,1,58305078
3887,9583.0,1609.0,1.6333333333333335,8.333333333333334,1638,16,2.0,3,439950.0,78759,1,0,1,29369384
3888,5880.0,1201.0,2.5666666666666664,7.666666666666668,1518,16,2.0,3,340000.0,78727,1,0,1,29447198
3889,8973.0,1598.0,2.3000000000000003,8.333333333333334,1638,16,2.0,3,415000.0,78759,1,0,0,29367306
3890,10323.0,3436.0,1.5666666666666669,9.0,1616,16,3.0,4,770000.0,78759,2,1,0,29365383
3891,7840.0,1332.0,2.5,6.666666666666668,1486,15,2.0,3,419900.0,78759,1,0,1,29439480
3892,8145.0,1606.0,1.2333333333333334,8.333333333333334,1638,16,2.0,3,398000.0,78759,1,0,1,29369882
3893,6054.0,1753.0,1.0333333333333334,5.666666666666668,1402,12,2.0,3,299900.0,78729,1,0,0,29584613
3894,8624.0,1339.0,2.466666666666667,6.666666666666668,1486,15,2.0,3,209950.0,78759,1,0,0,29438301
3895,11761.2,1632.0,1.3,8.333333333333334,1638,16,2.0,3,410000.0,78759,1,0,0,29371881
3896,10890.0,1675.0,1.2,8.333333333333334,1638,16,2.0,3,455900.0,78759,1,0,1,29369879
3897,7840.0,1362.0,2.533333333333333,7.666666666666668,1518,16,2.0,3,149900.0,78727,1,0,0,29447102
3898,6926.0,2137.0,2.9666666666666663,6.666666666666668,1486,15,2.0,4,465000.0,78727,2,0,0,29442297
3899,20037.6,3410.0,2.766666666666667,7.0,1523,17,4.0,4,975000.0,78759,1,0,1,29366379
3900,6882.0,2003.0,1.2333333333333334,5.666666666666668,1402,12,3.0,3,335000.0,78729,2,0,0,29598597
3901,7840.0,1838.0,2.1666666666666665,6.0,1474,15,2.0,3,534435.0,78759,1,0,0,29439295
3902,8581.0,1615.0,1.6666666666666667,8.333333333333334,1638,16,2.0,3,439000.0,78759,1,0,0,29369378
3903,11761.2,1502.0,1.2666666666666668,8.333333333333334,1638,16,2.0,3,345000.0,78759,1,0,0,29369877
3904,8189.0,1886.0,2.1666666666666665,6.0,1474,15,2.0,3,560000.0,78759,1,0,1,29439294
3905,6969.0,1625.0,3.0,6.666666666666668,1486,15,2.0,3,339500.0,78727,1,0,0,29442293
3906,21780.0,3673.0,2.766666666666667,7.0,1523,17,4.0,4,900000.0,78759,2,0,1,29366375
3907,8537.0,1583.0,2.1666666666666665,6.0,1474,15,2.0,4,369000.0,78759,1,0,0,29439292
3908,6490.0,2281.0,0.9333333333333332,6.0,1343,13,3.0,3,229900.0,78729,2,0,0,29377078
3909,12632.4,2077.0,1.6333333333333335,8.333333333333334,1638,16,2.0,3,500000.0,78759,1,0,1,29369373
3910,5662.0,1400.0,2.3666666666666667,7.666666666666668,1518,16,2.0,3,300000.0,78727,1,0,0,29446068
3911,8973.0,1874.0,2.2,6.0,1474,15,2.0,3,425000.0,78759,1,0,1,29439288
3912,9888.0,2610.0,3.233333333333333,7.0,1523,17,3.0,4,589000.0,78759,1,0,0,29367367
3913,7143.0,2225.0,0.9666666666666668,6.0,1343,13,3.0,4,379000.0,78729,2,0,1,29377058
3914,7274.0,1621.0,2.5,6.666666666666668,1486,15,2.0,4,314900.0,78759,1,0,0,29438281
3915,13068.0,2950.0,2.6333333333333333,6.0,1474,15,4.0,4,655000.0,78759,1,1,0,120899363
3916,6969.0,1430.0,1.1,2.6666666666666665,1063,14,2.0,3,265000.0,78728,1,0,0,29447499
3917,7840.0,1893.0,2.1333333333333333,6.0,1474,15,2.0,4,450000.0,78759,1,0,0,29439279
3918,7405.0,1820.0,1.2,8.333333333333334,1638,16,2.0,3,339900.0,78759,1,0,0,29369860
3919,9583.0,2003.0,1.1666666666666667,8.333333333333334,1638,16,2.0,3,325000.0,78759,2,0,0,29371857
3920,12632.4,1676.0,1.2333333333333334,5.666666666666668,1402,12,3.0,3,320000.0,78729,2,0,1,29598552
3921,9801.0,1771.0,3.0666666666666664,5.333333333333333,1348,14,2.0,3,369900.0,78728,1,0,1,29449497
3922,23086.800000000007,2547.0,2.833333333333333,7.0,1523,17,2.0,4,550000.0,78759,1,0,0,29366357
3923,5880.0,1199.0,2.266666666666667,7.666666666666668,1518,16,2.0,3,291000.0,78727,1,0,0,29446049
3924,9234.0,1958.0,2.1333333333333333,6.0,1474,15,2.0,4,575000.0,78759,1,0,1,29439274
3925,4974.0,2114.0,3.1333333333333333,5.666666666666668,1431,14,2.5,3,285000.0,78728,2,0,0,29454496
3926,9278.0,3497.0,1.7666666666666666,9.0,1616,16,4.0,5,709900.0,78759,2,1,0,29365357
3927,5749.0,1498.0,1.8666666666666665,7.666666666666668,1518,16,3.0,3,389900.0,78727,2,0,1,29375549
3928,6000.0,2356.0,2.8666666666666667,5.666666666666668,1431,14,3.0,3,349900.0,78728,2,0,1,29453994
3929,2395.0,1275.0,1.3333333333333333,8.333333333333334,1638,16,3.0,2,189000.0,78759,2,0,0,29371853
3930,8407.0,1557.0,2.6333333333333333,6.666666666666668,1486,15,2.0,3,325000.0,78727,1,0,0,58305904
3931,7753.0,1687.0,1.1666666666666667,2.6666666666666665,1063,14,2.0,3,309900.0,78728,1,0,0,29447494
3932,7274.0,1492.0,1.2,8.333333333333334,1638,16,2.0,3,412000.0,78759,1,0,1,29369853
3933,6403.0,2295.0,0.9666666666666668,6.0,1343,13,3.0,3,350000.0,78729,2,0,0,29377041
3934,7200.0,1430.0,2.466666666666667,6.666666666666668,1486,15,2.0,3,519000.0,78759,1,0,0,29438264
3935,9156.0,1513.0,1.1666666666666667,8.333333333333334,1638,16,2.0,3,449000.0,78759,1,0,1,29369846
3936,4181.0,1808.0,1.0666666666666669,5.666666666666668,1402,12,3.0,3,185000.0,78729,2,0,0,29582540
3937,7535.0,1748.0,2.9,6.666666666666668,1486,15,3.0,4,425000.0,78727,2,0,0,29442257
3938,6882.0,2164.0,2.6333333333333333,6.666666666666668,1486,15,3.0,3,475000.0,78727,2,1,0,54515255
3939,11761.2,2116.0,1.838295658649848,5.778694090331862,1237,15,3.0,3,489000.0,78759,2,0,0,29369343
3940,4225.0,1864.0,1.838295658649848,5.778694090331862,1237,15,3.0,3,335000.0,78729,2,0,1,29582535
3941,9147.0,1386.0,1.1666666666666667,8.333333333333334,1638,16,2.0,3,325000.0,78759,1,0,0,29369840
3942,8285.0,1998.0,2.7,5.333333333333333,1348,14,3.0,4,305000.0,78728,2,0,0,29450985
3943,8755.0,1651.0,2.7,5.333333333333333,1348,14,2.0,3,225000.0,78728,1,0,0,29450984
3944,11761.2,2179.0,2.7,7.0,1523,17,2.0,3,477500.0,78759,1,0,0,29366339
3945,13503.6,1620.0,3.3666666666666667,5.333333333333333,1348,14,2.0,3,295000.0,78728,1,0,0,29449483
3946,5749.0,1534.0,2.3000000000000003,7.666666666666668,1518,16,2.0,4,280000.0,78727,1,0,1,29446033
3947,7840.0,1679.0,3.266666666666667,6.666666666666668,1486,15,2.0,3,335000.0,78727,1,0,0,29444240
3948,5749.0,950.0,2.3000000000000003,7.666666666666668,1518,16,2.0,2,249900.0,78727,1,0,1,29446032
3949,9713.0,2122.0,3.4333333333333336,7.0,1523,17,2.0,4,525000.0,78759,1,0,0,29369336
3950,6664.0,1529.0,3.266666666666667,6.666666666666668,1486,15,3.0,3,370000.0,78727,2,0,1,29444239
3951,4965.0,1776.0,3.033333333333333,5.666666666666668,1431,14,3.0,3,275000.0,78728,2,0,0,29454481
3952,5749.0,1383.0,2.266666666666667,7.666666666666668,1518,16,2.0,3,364900.0,78727,1,0,1,29446029
3953,15681.6,2487.0,2.1333333333333333,8.333333333333334,1638,16,3.0,4,465000.0,78759,1,0,0,29369239
3954,4199.0,1044.0,2.9333333333333336,5.333333333333333,1348,14,2.0,2,247000.0,78728,1,0,1,29447481
3955,4965.0,1923.0,1.0666666666666669,5.666666666666668,1402,12,3.0,3,285000.0,78729,2,0,0,29582527
3956,13503.6,2610.0,1.6000000000000003,8.333333333333334,1638,16,3.0,4,585000.0,78759,1,0,0,29366550
3957,6886.0,1927.0,2.3666666666666667,8.333333333333334,1638,16,3.0,3,479000.0,78759,2,1,1,114406737
3958,8973.0,1605.0,0.5333333333333333,4.333333333333333,1053,13,2.0,4,359999.0,78727,1,0,1,29440689
3959,12196.8,2477.0,0.6,4.333333333333333,1053,13,2.0,4,415000.0,78727,1,0,1,29443472
3960,4007.0,998.0,0.4,4.333333333333333,1053,13,2.0,3,245000.0,78727,1,0,0,29440971
3961,13068.0,2905.0,0.9333333333333336,2.6666666666666665,1063,14,4.0,4,467777.0,78727,2,0,1,29445285
3962,7553.0,2885.0,0.9,4.333333333333333,1053,13,3.0,4,394500.0,78727,2,0,0,29444961
3963,5662.0,2697.0,1.0,2.6666666666666665,1063,14,3.0,4,500000.0,78727,2,0,1,29445346
3964,6185.0,2225.0,0.7000000000000001,4.333333333333333,1053,13,3.0,3,255000.0,78727,2,1,0,58307452
3965,6011.0,2173.0,0.7666666666666666,4.333333333333333,1053,13,2.0,3,224900.0,78727,1,0,1,29445451
3966,6838.0,1300.0,0.4333333333333333,4.333333333333333,1053,13,2.0,3,295000.0,78727,2,0,0,29441033
3967,4181.0,1819.0,0.43333333333333335,4.333333333333333,1053,13,3.0,4,279000.0,78727,2,0,0,29440945
3968,12632.4,2413.0,4.233333333333333,6.666666666666668,1486,15,3.0,4,369000.0,78727,2,0,0,29444943
3969,8450.0,2804.0,0.6333333333333333,4.333333333333333,1053,13,3.0,4,415000.0,78727,2,0,0,29443441
3970,18295.2,3158.0,3.0,5.333333333333333,1348,14,4.0,5,386000.0,78727,2,1,1,64842439
3971,7318.0,3088.0,0.6666666666666666,4.333333333333333,1053,13,3.0,4,490000.0,78727,2,1,1,29443438
3972,5993.0,2225.0,0.8333333333333334,4.333333333333333,1053,13,3.0,3,388000.0,78727,2,1,1,58307437
3973,7274.0,2308.0,0.7333333333333334,4.333333333333333,1053,13,2.0,3,336000.0,78727,1,1,0,29445437
3974,7840.0,1211.0,0.6,4.333333333333333,1053,13,2.0,3,289900.0,78727,1,0,1,29442994
3975,5706.0,1886.0,2.433333333333333,5.333333333333333,1328,15,3.0,3,327500.0,78728,2,1,1,119621834
3976,4443.0,1692.0,2.333333333333333,5.333333333333333,1328,15,3.0,3,274999.0,78728,2,1,0,119621323
3977,6272.0,1886.0,1.4333333333333331,8.333333333333334,1913,16,2.0,3,335000.0,78717,1,1,0,89656823
3978,4965.0,2578.0,2.1666666666666665,5.666666666666668,1448,15,3.0,5,427750.0,78728,2,1,1,251032318
3979,3920.0,2061.0,4.0,5.0,1456,14,3.0,4,414900.0,78728,2,1,1,2088041511
3980,12632.4,3008.0,1.5333333333333332,8.333333333333334,1913,16,3.0,4,520000.0,78717,1,1,1,89662828
3981,7840.0,2229.0,2.8666666666666667,5.666666666666668,1431,14,3.0,3,256500.0,78728,2,0,0,29603302
3982,4199.0,2406.0,4.1,5.0,1456,14,3.0,4,408050.0,78728,2,1,1,2084102799
3983,4443.0,2240.0,2.233333333333333,5.666666666666668,1448,15,3.0,3,359900.0,78728,2,1,1,241931284
3984,7056.0,1876.0,2.1666666666666665,5.666666666666668,1448,15,2.0,3,334900.0,78728,1,1,1,2088690279
3985,4443.0,1977.0,2.333333333333333,5.333333333333333,1328,15,3.0,3,359000.0,78728,2,1,1,119619758
3986,4399.0,1819.0,2.8000000000000003,5.0,1474,15,3.0,3,295000.0,78728,2,1,0,125903747
3987,6098.0,1838.0,2.9,5.0,1474,15,3.0,3,349900.0,78728,2,1,1,241931246
3988,4486.0,2072.0,2.8666666666666667,5.0,1474,15,3.0,3,305000.0,78728,2,1,0,241931239
3989,9975.0,3114.0,1.5333333333333332,8.333333333333334,1913,16,3.0,4,579000.0,78717,1,1,1,89660728
3990,5662.0,2716.0,1.4333333333333331,8.333333333333334,1913,16,4.0,4,499000.0,78717,2,1,1,89657217
3991,5706.0,1844.0,2.833333333333333,5.0,1474,15,3.0,3,365000.0,78728,2,1,1,145657715
3992,6577.0,1886.0,1.4333333333333331,8.333333333333334,1913,16,2.0,3,230000.0,78717,1,1,0,89657187
